trad,simp,skt,n_chars,n_syl,n_aligned,char_syl_ratio,phon_score,align,pos,label
佛護,佛护,buddhapālita,2,5,0,0.4,0.0,length_mismatch,proper noun,calque
施護,施护,dānapāla,2,4,0,0.5,0.0,length_mismatch,proper noun,calque
義足經,义足经,Arthavargīyasūtra,3,7,0,0.429,0.0,length_mismatch,proper noun,calque
菩薩修行經,菩萨修行经,vīradattagṛhapatiparipṛcchā,5,12,0,0.417,0.0,length_mismatch,proper noun,calque
無畏授所問大乘經,无畏授所问大乘经,vīradattagṛhapatiparipṛcchā,8,12,0,0.667,0.0,length_mismatch,proper noun,calque
毘目智仙,毘目智仙,vimokṣaprajñā,4,5,4,0.8,0.5,off_by_one,proper noun,calque
稱讚淨土佛攝受經,称赞净土佛摄受经,Sukhāvatīvyūha,8,6,0,1.333,0.0,length_mismatch,proper noun,calque
等集眾德三昧經,等集众德三昧经,Sarvapuṇyasamuccayasamādhisūtra,7,13,0,0.538,0.0,length_mismatch,proper noun,calque
中陰經,中阴经,Antarābhava,3,5,0,0.6,0.0,length_mismatch,proper noun,calque
大乘大集經,大乘大集经,Tathāgataśrīsamaya,5,8,0,0.625,0.0,length_mismatch,proper noun,calque
大哀經,大哀经,Tathāgatamahākaruṇānirdeśa,3,12,0,0.25,0.0,length_mismatch,proper noun,calque
寶女所問經,宝女所问经,Mahāyānopadeśa,5,7,0,0.714,0.0,length_mismatch,proper noun,calque
金光明最勝王經,金光明最胜王经,Suvarṇaprabhāsauttamarājasūtra,7,12,0,0.583,0.0,length_mismatch,proper noun,calque
大方等如來藏經,大方等如来藏经,Tathāgatagarbhasūtra,7,8,7,0.875,0.571,off_by_one,proper noun,calque
大方廣如來藏經,大方广如来藏经,Tathāgatagarbhasūtra,7,8,6,0.875,0.5,off_by_one,proper noun,calque
善來,善来,svāgata,2,3,2,0.667,0.5,off_by_one,proper noun,calque
十力經,十力经,Daśabalasūtra,3,6,0,0.5,0.0,length_mismatch,proper noun,calque
佛十力經,佛十力经,Daśabalasūtra,4,6,0,0.667,0.0,length_mismatch,proper noun,calque
大淨法門經,大净法门经,Mañjuśrīvikrīḍitasūtra,5,9,0,0.556,0.0,length_mismatch,proper noun,calque
大莊嚴法門經,大庄严法门经,Mañjuśrīvikrīḍitasūtra,6,9,0,0.667,0.0,length_mismatch,proper noun,calque
無字寶篋經,无字宝箧经,Anakṣarakaraṇḍakavairocanagarbha,5,14,0,0.357,0.0,length_mismatch,proper noun,calque
大乘離文字普光明藏經,大乘离文字普光明藏经,Anakṣarakaraṇḍakavairocanagarbha,10,14,0,0.714,0.0,length_mismatch,proper noun,calque
佛陀多羅,佛陀多罗,Aṣṭasāhasrikāprajñāpāramitā,4,12,0,0.333,0.0,length_mismatch,proper noun,calque
金剛頂一切如來真實攝大乘現證大教王經,金刚顶一切如来真实摄大乘现证大教王经,Sarvatathāgatatattvasaṃgraha,18,11,0,1.636,0.0,length_mismatch,proper noun,calque
蘇悉地羯羅經,苏悉地羯罗经,Susiddhikaramahātantrasādhanopāyikapaṭala,6,18,0,0.333,0.0,length_mismatch,proper noun,calque
蘇悉地羯羅經,苏悉地羯罗经,Susiddhikaramahātantrasādhanopāyikapaṭala,6,18,0,0.333,0.0,length_mismatch,proper noun,calque
無能勝幡王如來莊嚴陀羅尼經,无能胜幡王如来庄严陀罗尼经,Dhvajāgrakeyūrādhāraṇī,13,9,0,1.444,0.0,length_mismatch,proper noun,calque
無量門破魔陀羅尼經,无量门破魔陀罗尼经,Anantamukhasādhakadhāraṇī,9,11,0,0.818,0.0,length_mismatch,proper noun,calque
舍利弗陀羅尼經,舍利弗陀罗尼经,Anantamukhasādhakadhāraṇī,7,11,0,0.636,0.0,length_mismatch,proper noun,calque
一向出生菩薩經,一向出生菩萨经,Anantamukhasādhakadhāraṇī,7,11,0,0.636,0.0,length_mismatch,proper noun,calque
出生無邊門陀羅尼經,出生无边门陀罗尼经,Anantamukhasādhakadhāraṇī,9,11,0,0.818,0.0,length_mismatch,proper noun,calque
佛頂放無垢光明入普門觀察一切如來心陀羅尼經,佛顶放无垢光明入普门观察一切如来心陀罗尼经,Samantamukhapraveśaraśmivimaloṣṇīṣaprabhāsarvatathāgatahṛdayasamāvalokitadhāraṇī,21,35,0,0.6,0.0,length_mismatch,proper noun,calque
觀自在菩薩說普賢陀羅尼經,观自在菩萨说普贤陀罗尼经,Samantabhadradhāraṇīsūtra,12,10,0,1.2,0.0,length_mismatch,proper noun,calque
清淨觀世音普賢陀羅尼經,清净观世音普贤陀罗尼经,Samantabhadradhāraṇīsūtra,11,10,9,1.1,0.333,off_by_one,proper noun,calque
請觀世音菩薩消伏毒害陀羅尼呪經,请观世音菩萨消伏毒害陀罗尼呪经,saḍakṣaravidyāmantrasūtra,15,10,0,1.5,0.0,length_mismatch,proper noun,calque
六字呪王經,六字呪王经,Saḍakṣaravidyāmantrasūtra,5,10,0,0.5,0.0,length_mismatch,proper noun,calque
六字神呪王經,六字神呪王经,Saḍakṣaravidyāmantrasūtra,6,10,0,0.6,0.0,length_mismatch,proper noun,calque
聖六字大明王陀羅尼經,圣六字大明王陀罗尼经,Ṣaḍakṣaravidyāsūtra,10,8,0,1.25,0.0,length_mismatch,proper noun,calque
大護明大陀羅尼經,大护明大陀罗尼经,Mahārakṣāmantrānusāriṇīsūtra,8,12,0,0.667,0.0,length_mismatch,proper noun,calque
聖觀自在菩薩一百八名經,圣观自在菩萨一百八名经,Avalokiteśvaranāmāṣṭaśatakasūtra,11,15,0,0.733,0.0,length_mismatch,proper noun,calque
千手千眼觀世音菩薩姥陀羅尼身經,千手千眼观世音菩萨姥陀罗尼身经,Nīlakaṇṭhakasūtra,15,7,0,2.143,0.0,length_mismatch,proper noun,calque
千手千眼觀自在菩薩廣大圓滿無礙大悲心陀羅尼呪本,千手千眼观自在菩萨广大圆满无碍大悲心陀罗尼呪本,Nīlakaṇṭhanāmadhāraṇī,23,9,0,2.556,0.0,length_mismatch,proper noun,calque
十一面觀世音神呪經,十一面观世音神呪经,Avalokiteśvaraikādaśamukhadhāraṇīsūtra,9,17,0,0.529,0.0,length_mismatch,proper noun,calque
十一面神呪心經,十一面神呪心经,Avalokiteśvaraikādaśamukhadhāraṇīsūtra,7,17,0,0.412,0.0,length_mismatch,proper noun,calque
七俱胝佛母准提大明陀羅尼經,七俱胝佛母准提大明陀罗尼经,Cundīdevīdhāraṇīsūtra,13,9,0,1.444,0.0,length_mismatch,proper noun,calque
七俱胝佛母所說准提陀羅尼經,七俱胝佛母所说准提陀罗尼经,Cundīdevīdhāraṇīsūtra,13,9,0,1.444,0.0,length_mismatch,proper noun,calque
佛說七俱胝佛母心大准提陀羅尼經,佛说七俱胝佛母心大准提陀罗尼经,cundīdevīdhāraṇīsūtra,15,9,0,1.667,0.0,length_mismatch,proper noun,calque
七俱胝佛母心大准提陀羅尼經,七俱胝佛母心大准提陀罗尼经,cundīdevīdhāraṇīsūtra,13,9,0,1.444,0.0,length_mismatch,proper noun,calque
如意輪陀羅尼經,如意轮陀罗尼经,Padmacintāmaṇidhāraṇīsūtra,7,11,0,0.636,0.0,length_mismatch,proper noun,calque
觀自在菩薩如意心陀羅尼呪經,观自在菩萨如意心陀罗尼呪经,Padmacintāmaṇidhāraṇīsūtra,13,11,0,1.182,0.0,length_mismatch,proper noun,calque
觀世音菩薩祕密藏如意輪陀羅尼神呪經,观世音菩萨秘密藏如意轮陀罗尼神呪经,Padmacintāmaṇidhāraṇīsūtra,17,11,0,1.545,0.0,length_mismatch,proper noun,calque
觀世音菩薩如意摩尼陀羅尼經,观世音菩萨如意摩尼陀罗尼经,Padmacintāmaṇidhāraṇīsūtra,13,11,0,1.182,0.0,length_mismatch,proper noun,calque
不空羂索神變真言經,不空羂索神变真言经,amoghapāśakalparājasūtra,9,11,0,0.818,0.0,length_mismatch,proper noun,calque
不空羂索呪經,不空羂索呪经,amoghapāśahṛdayasūtra,6,10,0,0.6,0.0,length_mismatch,proper noun,calque
不空羂索神呪心經,不空羂索神呪心经,amoghapāśahṛdayasūtra,8,10,0,0.8,0.0,length_mismatch,proper noun,calque
聖觀自在菩薩不空王祕密心陀羅尼經,圣观自在菩萨不空王秘密心陀罗尼经,Amoghapāśahṛdayadhāraṇīsūtra,16,13,0,1.231,0.0,length_mismatch,proper noun,calque
葉衣觀自在菩薩經,叶衣观自在菩萨经,parṇaśavarīdhāraṇīsūtra,8,10,0,0.8,0.0,length_mismatch,proper noun,calque
聖多羅菩薩一百八名陀羅尼經,圣多罗菩萨一百八名陀罗尼经,tārādevīnāmāṣṭaśatakasūtra,13,12,12,1.083,0.333,off_by_one,proper noun,calque
讚揚聖德多羅菩薩一百八名經,赞扬圣德多罗菩萨一百八名经,āryatārābhaṭṭarikāyanāmāṣṭottaraśatakasūtra,13,19,0,0.684,0.0,length_mismatch,proper noun,calque
觀自在菩薩母陀羅尼經,观自在菩萨母陀罗尼经,Avalokiteśvaramātādhāraṇīsūtra,10,14,0,0.714,0.0,length_mismatch,proper noun,calque
普賢菩薩陀羅尼經,普贤菩萨陀罗尼经,Samantabhadrādhāraṇīsūtra,8,10,0,0.8,0.0,length_mismatch,proper noun,calque
最上大乘金剛大教寶王經,最上大乘金刚大教宝王经,Vajragarbharatnarājatantra sūtra,11,12,10,0.917,0.2,off_by_one,proper noun,calque
金剛手菩薩降伏一切部多大教王經,金刚手菩萨降伏一切部多大教王经,Śrīsarvabhūtaḍāmaratantrasūtra,15,12,0,1.25,0.0,length_mismatch,proper noun,calque
善法方便陀羅尼經,善法方便陀罗尼经,Sumukhanāmadhāraṇīsūtra,8,10,0,0.8,0.0,length_mismatch,proper noun,calque
金剛祕密善門陀羅尼呪經,金刚秘密善门陀罗尼呪经,Sumukhanāmadhāraṇīsūtra,11,10,10,1.1,0.5,off_by_one,proper noun,calque
金剛祕密善門陀羅尼經,金刚秘密善门陀罗尼经,Sumukhanāmadhāraṇīsūtra,10,10,10,1.0,0.1,exact,proper noun,calque
護命法門神呪經,护命法门神呪经,Sumukhanāmadhāraṇīsūtra,7,10,0,0.7,0.0,length_mismatch,proper noun,calque
延壽妙門陀羅尼經,延寿妙门陀罗尼经,Sumukhanāmadhāraṇīsūtra,8,10,0,0.8,0.0,length_mismatch,proper noun,calque
慈氏菩薩誓願陀羅尼經,慈氏菩萨誓愿陀罗尼经,Maitreyapratijñādhāraṇī sūtra,10,11,10,0.909,0.5,off_by_one,proper noun,calque
彌勒菩薩發願王偈,弥勒菩萨发愿王偈,Maitreyapratijñādhāraṇī sūtra,8,11,0,0.727,0.0,length_mismatch,proper noun,calque
聖虛空藏菩薩陀羅尼經,圣虚空藏菩萨陀罗尼经,Saptabuddhakasūtra,10,7,0,1.429,0.0,length_mismatch,proper noun,calque
普遍光明清淨熾盛如意寶印心無能勝大明王大隨求陀羅尼經,普遍光明清净炽盛如意宝印心无能胜大明王大随求陀罗尼经,mahāpratisarādhāraṇīsūtra,26,11,0,2.364,0.0,length_mismatch,proper noun,calque
隨求即得大自在陀羅尼神呪經,随求即得大自在陀罗尼神呪经,mahāpratisarādhāraṇīsūtra,13,11,0,1.182,0.0,length_mismatch,proper noun,calque
觀藥王藥上二菩薩經,观药王药上二菩萨经,bhaiṣajyarājabhaiṣajyasamudagatabodhisattvasūtra,9,19,0,0.474,0.0,length_mismatch,proper noun,calque
持世陀羅尼經,持世陀罗尼经,Vasudhārādhāraṇīsūtra,6,9,0,0.667,0.0,length_mismatch,proper noun,calque
大乘聖吉祥持世陀羅尼經,大乘圣吉祥持世陀罗尼经,Vasudhārādhāraṇisūtra,11,9,0,1.222,0.0,length_mismatch,proper noun,calque
聖持世陀羅尼經,圣持世陀罗尼经,Vasudhārādhāraṇīsūtra,7,9,0,0.778,0.0,length_mismatch,proper noun,calque
八大菩薩曼荼羅經,八大菩萨曼荼罗经,Aṣṭamaṇḍalakasūtra,8,8,8,1.0,0.25,exact,proper noun,calque
大乘八大曼拏羅經,大乘八大曼拏罗经,aṣṭamaṇḍalakasūtra,8,8,8,1.0,0.375,exact,proper noun,calque
八曼荼羅經,八曼荼罗经,Aṣṭamaṇḍalakasūtra,5,8,0,0.625,0.0,length_mismatch,proper noun,calque
金剛香菩薩大明成就儀軌經,金刚香菩萨大明成就仪轨经,Rāṣṭrapālaparipṛcchāsūtra,12,10,0,1.2,0.0,length_mismatch,proper noun,calque
金剛頂經瑜伽文殊師利菩薩法,金刚顶经瑜伽文殊师利菩萨法,trailokyavijayamahākalparāja,13,12,12,1.083,0.333,off_by_one,proper noun,calque
金剛頂超勝三界經說文殊五字真言勝相,金刚顶超胜三界经说文殊五字真言胜相,Trailokyavijayamahākalparājā,17,12,0,1.417,0.0,length_mismatch,proper noun,calque
五字陀羅尼頌,五字陀罗尼颂,Pañcākṣaradhāraṇīkārikā,6,10,0,0.6,0.0,length_mismatch,proper noun,calque
六字神呪經,六字神呪经,Saḍakṣaravidyāmantrasūtra,5,10,0,0.5,0.0,length_mismatch,proper noun,calque
最勝妙吉祥根本智最上祕密一切名義三摩地分,最胜妙吉祥根本智最上秘密一切名义三摩地分,Nāmasaṅgīti,20,5,0,4.0,0.0,length_mismatch,proper noun,calque
大方廣菩薩藏文殊師利根本儀軌經,大方广菩萨藏文殊师利根本仪轨经,Mañjuśrīmūlakalpa,15,7,0,2.143,0.0,length_mismatch,proper noun,calque
文殊師利一百八名梵讚,文殊师利一百八名梵赞,Mañjuśrīnāmāṣṭaśataka,10,9,9,1.111,0.444,off_by_one,proper noun,calque
底哩三昧耶不動尊威怒王使者念誦法,底哩三昧耶不动尊威怒王使者念诵法,Trisamayarāja,16,6,0,2.667,0.0,length_mismatch,proper noun,calque
大威力烏樞瑟摩明王經,大威力乌枢瑟摩明王经,Mahābalavajrakrodhasūtra,10,10,10,1.0,0.3,exact,proper noun,calque
無能勝大明陀羅尼經,无能胜大明陀罗尼经,Sarvadurgatipariśodhanauṣṇīṣavijayadhāraṇisūtra,9,20,0,0.45,0.0,length_mismatch,proper noun,calque
無能勝大明心陀羅尼經,无能胜大明心陀罗尼经,Sarvadurgatipariśodhanauṣṇīṣavijayadhāraṇisūtra,10,20,0,0.5,0.0,length_mismatch,proper noun,calque
妙吉祥瑜伽大教金剛陪囉嚩輪觀想成就儀軌經,妙吉祥瑜伽大教金刚陪罗嚩轮观想成就仪轨经,Vajrabhairava,20,5,0,4.0,0.0,length_mismatch,proper noun,calque
出生一切如來法眼遍照大力明王經,出生一切如来法眼遍照大力明王经,Mahābalasūtra,15,6,0,2.5,0.0,length_mismatch,proper noun,calque
毘沙門天王經,毘沙门天王经,ātānātīyasūtra,6,7,6,0.857,0.333,off_by_one,proper noun,calque
毘沙門天王經,毘沙门天王经,Aṭānāṭīyamasūtra,6,8,0,0.75,0.0,length_mismatch,proper noun,calque
大吉祥天女十二名號經,大吉祥天女十二名号经,Mahāśrīsūtra,10,5,0,2.0,0.0,length_mismatch,proper noun,calque
大吉祥天女十二名號經,大吉祥天女十二名号经,Mahāśrīsūtra,10,5,0,2.0,0.0,length_mismatch,proper noun,calque
大吉祥天女十二契一百八名無垢大乘經,大吉祥天女十二契一百八名无垢大乘经,Śrīmahādevīvyākaraṇasūtra,17,11,0,1.545,0.0,length_mismatch,proper noun,calque
末利支提婆華鬘經,末利支提婆华鬘经,Mārīcīdhāraṇīsūtra,8,8,8,1.0,0.5,exact,proper noun,calque
摩利支天菩薩陀羅尼經,摩利支天菩萨陀罗尼经,Mārīcīdhāraṇīsūtra,10,8,0,1.25,0.0,length_mismatch,proper noun,calque
摩利支天經,摩利支天经,Mārīcīdhāraṇīsūtra,5,8,0,0.625,0.0,length_mismatch,proper noun,calque
大摩里支菩薩經,大摩里支菩萨经,Mārīcīdhāraṇīsūtra,7,8,6,0.875,0.5,off_by_one,proper noun,calque
文殊師利菩薩根本大教王經金翅鳥王品,文殊师利菩萨根本大教王经金翅鸟王品,Garuḍapaṭalaparivarta,17,10,0,1.7,0.0,length_mismatch,proper noun,calque
寶藏神大明曼拏羅儀軌經,宝藏神大明曼拏罗仪轨经,Jambhalajalendrayathālabdhakalpasūtra,11,14,0,0.786,0.0,length_mismatch,proper noun,calque
聖寶藏神儀軌經,圣宝藏神仪轨经,Jambhalajalendrayathālabdhakalpasūtra,7,14,0,0.5,0.0,length_mismatch,proper noun,calque
寶賢陀羅尼經,宝贤陀罗尼经,Maṇibhadradhāraṇīsūtra,6,9,0,0.667,0.0,length_mismatch,proper noun,calque
最上祕密那拏天經,最上秘密那拏天经,Śravanasyaputranadagupilāyakalparāja,8,16,0,0.5,0.0,length_mismatch,proper noun,calque
舍頭諫太子二十八宿經,舍头谏太子二十八宿经,Mātangīsūtra,10,5,0,2.0,0.0,length_mismatch,proper noun,calque
聖曜母陀羅尼經,圣曜母陀罗尼经,Grahamātṛkādhāraṇīsūtra,7,10,0,0.7,0.0,length_mismatch,proper noun,calque
救拔焰口餓鬼陀羅尼經,救拔焰口饿鬼陀罗尼经,Pretamukhāgnijvālayaśarakāradhāraṇīsūtra,10,17,0,0.588,0.0,length_mismatch,proper noun,calque
甘露經陀羅尼呪,甘露经陀罗尼呪,Paramitaguṇānuśaṃsādhāraṇī,7,12,0,0.583,0.0,length_mismatch,proper noun,calque
除一切疾病陀羅尼經,除一切疾病陀罗尼经,Sarvarogapraśamanidhāraṇī sūtra,9,13,0,0.692,0.0,length_mismatch,proper noun,calque
能淨一切眼疾病陀羅尼經,能净一切眼疾病陀罗尼经,Cakṣurviśodhanavidyā,11,8,0,1.375,0.0,length_mismatch,proper noun,calque
療痔病經,疗痔病经,Arśapraśamanasūtra,4,8,0,0.5,0.0,length_mismatch,proper noun,calque
呪目經,呪目经,Cakṣurviśodhanavidyā,3,8,0,0.375,0.0,length_mismatch,proper noun,calque
虛空藏菩薩問七佛陀羅尼呪經,虚空藏菩萨问七佛陀罗尼呪经,Saptabuddhakasūtra,13,7,0,1.857,0.0,length_mismatch,proper noun,calque
如來方便善巧呪經,如来方便善巧呪经,Saptabuddhakasūtra,8,7,7,1.143,0.429,off_by_one,proper noun,calque
金剛場陀羅尼經,金刚场陀罗尼经,vajramaṇḍādhāranīsūtra,7,9,0,0.778,0.0,length_mismatch,proper noun,calque
諸佛集會陀羅尼經,诸佛集会陀罗尼经,Sarvabuddhāngavatīdhāraṇīsūtra,8,12,0,0.667,0.0,length_mismatch,proper noun,calque
息除中夭陀羅尼經,息除中夭陀罗尼经,Sarvabuddhāṅgavatīdhāraṇīsūtra,8,12,0,0.667,0.0,length_mismatch,proper noun,calque
十二佛名神呪校量功德除障滅罪經,十二佛名神呪校量功德除障灭罪经,Dvādaśabuddhakasūtra,15,8,0,1.875,0.0,length_mismatch,proper noun,calque
稱讚如來功德神呪經,称赞如来功德神呪经,Dvādaśabuddhakasūtra,9,8,7,1.125,0.429,off_by_one,proper noun,calque
持句神呪經,持句神呪经,Agrapradīpadhāraṇīvidyarajasūtra,5,14,0,0.357,0.0,length_mismatch,proper noun,calque
陀隣尼鉢經,陀隣尼钵经,Agrapradīpadhāraṇīvidyarajasūtra,5,14,0,0.357,0.0,length_mismatch,proper noun,calque
東方最勝燈王陀羅尼經,东方最胜灯王陀罗尼经,Agrapradīpadhāraṇīvidyarajasūtra,10,14,0,0.714,0.0,length_mismatch,proper noun,calque
東方最勝燈王如來經,东方最胜灯王如来经,Agrapradīpadhāraṇīvidyarajasūtra,9,14,0,0.643,0.0,length_mismatch,proper noun,calque
聖最上燈明如來陀羅尼經,圣最上灯明如来陀罗尼经,Agrapradīpadhāraṇīvidyārājasūtra,11,14,0,0.786,0.0,length_mismatch,proper noun,calque
華積陀羅尼神呪經,华积陀罗尼神呪经,Puṣpakūṭadhāraṇīsūtra,8,9,8,0.889,0.375,off_by_one,proper noun,calque
師子奮迅菩薩所問經,师子奋迅菩萨所问经,Puṣpakūṭadhāraṇīsūtra,9,9,9,1.0,0.111,exact,proper noun,calque
花聚陀羅尼呪經,花聚陀罗尼呪经,Puṣpakūṭadhāraṇīsūtra,7,9,0,0.778,0.0,length_mismatch,proper noun,calque
善夜經,善夜经,Bhadrakārātrīsūtra,3,7,0,0.429,0.0,length_mismatch,proper noun,calque
勝幢臂印陀羅尼經,胜幢臂印陀罗尼经,dhvajāgrakeyūrā,8,6,0,1.333,0.0,length_mismatch,proper noun,calque
花積樓閣陀羅尼經,花积楼阁陀罗尼经,Puṣpakūṭadhāraṇīsūtra,8,9,7,0.889,0.571,off_by_one,proper noun,calque
六門陀羅尼經,六门陀罗尼经,Saṇmukhīdhāraṇīsūtra,6,8,0,0.75,0.0,length_mismatch,proper noun,calque
聖大總持王經,圣大总持王经,Mahādhāraṇīsūtra,6,7,6,0.857,0.333,off_by_one,proper noun,calque
施一切無畏陀羅尼經,施一切无畏陀罗尼经,Sarvābhayapradānadhāraṇīsūtra,9,12,0,0.75,0.0,length_mismatch,proper noun,calque
一切功德莊嚴王經,一切功德庄严王经,Sarvadharmaguṇavyūharājasūtra,8,12,0,0.667,0.0,length_mismatch,proper noun,calque
莊嚴王陀羅尼呪經,庄严王陀罗尼呪经,Sarvatathāgatādhiṣṭhānasattvāvalokanabuddhakṣetrasandarśanavyūharājadhāraṇīsūtra,8,32,0,0.25,0.0,length_mismatch,proper noun,calque
聖莊嚴陀羅尼經,圣庄严陀罗尼经,Mekhalādhāraṇīsūtra,7,8,6,0.875,0.5,off_by_one,proper noun,calque
寶帶陀羅尼經,宝带陀罗尼经,Mekhalādhāraṇīsūtra,6,8,0,0.75,0.0,length_mismatch,proper noun,calque
伊賒那論師,伊赊那论师,Īśāna,5,3,0,1.667,0.0,length_mismatch,proper noun,calque
說藥師琉璃光如來本願功德,说药师琉璃光如来本愿功德,bhaiṣajyaguruvaidūryaprabharājasūtram,12,14,0,0.857,0.0,length_mismatch,proper noun,calque
說十二神將饒益有情結願神咒,说十二神将饶益有情结愿神咒,bhaiṣajyaguruvaidūryaprabharājasūtram,13,14,12,0.929,0.417,off_by_one,proper noun,calque
鉢蘭那賒嚩哩大陀羅尼經,钵兰那赊嚩哩大陀罗尼经,Parṇaśāvarīdhāraṇīsūtra,11,10,10,1.1,0.4,off_by_one,proper noun,calque
妙色陀羅尼經,妙色陀罗尼经,Surūpadhāraṇīsūtra,6,8,0,0.75,0.0,length_mismatch,proper noun,calque
栴檀香身陀羅尼經,栴檀香身陀罗尼经,Candanāṅganāmadhāraṇī sūtra,8,11,0,0.727,0.0,length_mismatch,proper noun,calque
大寒林聖難拏陀羅尼經,大寒林圣难拏陀罗尼经,Mahādaṇḍadhāraṇīsūtra,10,9,9,1.111,0.556,off_by_one,proper noun,calque
智炬陀羅尼經,智炬陀罗尼经,Jñānolkādhāraṇīsūtra,6,8,0,0.75,0.0,length_mismatch,proper noun,calque
智光滅一切業障陀羅尼經,智光灭一切业障陀罗尼经,Jñānolkādhāraṇīsarvadurgatipariśodhanīsūtra,11,18,0,0.611,0.0,length_mismatch,proper noun,calque
如意摩尼陀羅尼經,如意摩尼陀罗尼经,Padmacintāmaṇidhāraṇīsūtra,8,11,0,0.727,0.0,length_mismatch,proper noun,calque
如意寶總持王經,如意宝总持王经,Hiraṇyavatīdhāraṇīsūtra,7,10,0,0.7,0.0,length_mismatch,proper noun,calque
最上意陀羅尼經,最上意陀罗尼经,Viśeṣavatīnamadhāraṇīsūtra,7,12,0,0.583,0.0,length_mismatch,proper noun,calque
聖最勝陀羅尼經,圣最胜陀罗尼经,Viśeṣavatīnāmadhāraṇīsūtra,7,12,0,0.583,0.0,length_mismatch,proper noun,calque
